word_s	pos_s	word_d	pos_d	rule_id	der_type
рядком	adv	порядком	adv	rule993(по + adv -> adv)	PFX
удачно	adv	неудачно	adv	rule992(не + adv -> adv)	PFX
дымно	adv	дымновато	adv	rule988(adv + овато -> adv)	SFX
гласно	adv	негласно	adv	rule992(не + adv -> adv)	PFX
шаблонно	adv	нешаблонно	adv	rule992(не + adv -> adv)	PFX
густо	adv	густовато	adv	rule988(adv + овато -> adv)	SFX
густо	adv	густенько	adv	rule989(adv + онько -> adv)	SFX
густо	adv	негусто	adv	rule992(не + adv -> adv)	PFX
белесо	adv	белесовато	adv	rule988(adv + овато -> adv)	SFX
оскорбительно	adv	неоскорбительно	adv	rule992(не + adv -> adv)	PFX
поздно	adv	поздновато	adv	rule988(adv + овато -> adv)	SFX
поздно	adv	поздненько	adv	rule989(adv + онько -> adv)	SFX
поздно	adv	запоздно	adv	rule993(за + adv -> adv)	PFX
волей	adv	неволей	adv	rule992(не + adv -> adv)	PFX
лево	adv	налево	adv	rule993(на + adv -> adv)	PFX
отменно	adv	неотменно	adv	rule992(не + adv -> adv)	PFX
гладко	adv	гладенько	adv	rule989(adv + онько -> adv)	SFX
гладко	adv	негладко	adv	rule992(не + adv -> adv)	PFX
кисло	adv	кисловато	adv	rule988(adv + овато -> adv)	SFX
кисло	adv	кисленько	adv	rule989(adv + онько -> adv)	SFX
медленно	adv	немедленно	adv	rule992(не + adv -> adv)	PFX
медленно	adv	замедленно	adv	rule993(за + adv -> adv)	PFX
соответственно	adv	несоответственно	adv	rule992(не + adv -> adv)	PFX
чистосердечно	adv	нечистосердечно	adv	rule992(не + adv -> adv)	PFX
легко	adv	легковато	adv	rule988(adv + овато -> adv)	SFX
легко	adv	легонько	adv	rule989(adv + онько -> adv)	SFX
легко	adv	легохонько	adv	rule990(adv + охонько -> adv)	SFX
легко	adv	нелегко	adv	rule992(не + adv -> adv)	PFX
стеснительно	adv	нестеснительно	adv	rule992(не + adv -> adv)	PFX
поперёк	adv	напоперёк	adv	rule993(на + adv -> adv)	PFX
рядом	adv	рядышком	adv	rule991(adv + ком -> adv)	SFX
праведно	adv	неправедно	adv	rule992(не + adv -> adv)	PFX
всечасно	adv	повсечасно	adv	rule993(по + adv -> adv)	PFX
комфортно	adv	некомфортно	adv	rule992(не + adv -> adv)	PFX
тепло	adv	тепленько	adv	rule989(adv + онько -> adv)	SFX
тепло	adv	затепло	adv	rule993(за + adv -> adv)	PFX
немножечко	adv	понемножечку	adv	rule1022(по + adv + у -> adv)	PFX,SFX
стильно	adv	настильно	adv	rule993(на + adv -> adv)	PFX
безрассудно	adv	небезрассудно	adv	rule992(не + adv -> adv)	PFX
своевременно	adv	несвоевременно	adv	rule992(не + adv -> adv)	PFX
высоко	adv	высоковато	adv	rule988(adv + овато -> adv)	SFX
высоко	adv	высоконько	adv	rule989(adv + онько -> adv)	SFX
высоко	adv	невысоко	adv	rule992(не + adv -> adv)	PFX
ровно	adv	ровненько	adv	rule989(adv + онько -> adv)	SFX
ровно	adv	неровно	adv	rule992(не + adv -> adv)	PFX
ровно	adv	поровну	adv	rule1022(по + adv + у -> adv)	PFX,SFX
хитро	adv	хитровато	adv	rule988(adv + овато -> adv)	SFX
хитро	adv	хитренько	adv	rule989(adv + онько -> adv)	SFX
хитро	adv	нехитро	adv	rule992(не + adv -> adv)	PFX
ласково	adv	неласково	adv	rule992(не + adv -> adv)	PFX
безуспешно	adv	небезуспешно	adv	rule992(не + adv -> adv)	PFX
затейливо	adv	незатейливо	adv	rule992(не + adv -> adv)	PFX
связно	adv	несвязно	adv	rule992(не + adv -> adv)	PFX
вкось	adv	навкось	adv	rule993(на + adv -> adv)	PFX
современно	adv	несовременно	adv	rule992(не + adv -> adv)	PFX
чувствительно	adv	нечувствительно	adv	rule992(не + adv -> adv)	PFX
предвзято	adv	непредвзято	adv	rule992(не + adv -> adv)	PFX
впопад	adv	невпопад	adv	rule992(не + adv -> adv)	PFX
выразительно	adv	невыразительно	adv	rule992(не + adv -> adv)	PFX
согласованно	adv	несогласованно	adv	rule992(не + adv -> adv)	PFX
благородно	adv	неблагородно	adv	rule992(не + adv -> adv)	PFX
дёшево	adv	недёшево	adv	rule992(не + adv -> adv)	PFX
дёшево	adv	задёшево	adv	rule993(за + adv -> adv)	PFX
душевно	adv	задушевно	adv	rule993(за + adv -> adv)	PFX
против	adv	напротив	adv	rule993(на + adv -> adv)	PFX
преднамеренно	adv	непреднамеренно	adv	rule992(не + adv -> adv)	PFX
безопасно	adv	небезопасно	adv	rule992(не + adv -> adv)	PFX
валом	adv	навалом	adv	rule993(на + adv -> adv)	PFX
намеренно	adv	ненамеренно	adv	rule992(не + adv -> adv)	PFX
читабельно	adv	нечитабельно	adv	rule992(не + adv -> adv)	PFX
реалистично	adv	нереалистично	adv	rule992(не + adv -> adv)	PFX
морозно	adv	изморозно	adv	rule993(из + adv -> adv)	PFX
эквивалентно	adv	неэквивалентно	adv	rule992(не + adv -> adv)	PFX
предсказуемо	adv	непредсказуемо	adv	rule992(не + adv -> adv)	PFX
здорово	adv	нездорово	adv	rule992(не + adv -> adv)	PFX
подряд	adv	сподряд	adv	rule993(с + adv -> adv)	PFX
свеже	adv	свежевато	adv	rule988(adv + овато -> adv)	SFX
усидчиво	adv	неусидчиво	adv	rule992(не + adv -> adv)	PFX
извека	adv	сызвека	adv	rule993(с + adv -> adv)	PFX
правильно	adv	неправильно	adv	rule992(не + adv -> adv)	PFX
благопристойно	adv	неблагопристойно	adv	rule992(не + adv -> adv)	PFX
энергично	adv	неэнергично	adv	rule992(не + adv -> adv)	PFX
расчётливо	adv	нерасчётливо	adv	rule992(не + adv -> adv)	PFX
конкретно	adv	неконкретно	adv	rule992(не + adv -> adv)	PFX
осмысленно	adv	неосмысленно	adv	rule992(не + adv -> adv)	PFX
этически	adv	поэтически	adv	rule993(по + adv -> adv)	PFX
слышно	adv	неслышно	adv	rule992(не + adv -> adv)	PFX
меньше	adv	поменьше	adv	rule993(по + adv -> adv)	PFX
просительно	adv	вопросительно	adv	rule993(во + adv -> adv)	PFX
глупо	adv	глуповато	adv	rule988(adv + овато -> adv)	SFX
глупо	adv	неглупо	adv	rule992(не + adv -> adv)	PFX
спешно	adv	неспешно	adv	rule992(не + adv -> adv)	PFX
спешно	adv	поспешно	adv	rule993(по + adv -> adv)	PFX
ходко	adv	неходко	adv	rule992(не + adv -> adv)	PFX
сообразно	adv	несообразно	adv	rule992(не + adv -> adv)	PFX
бледно	adv	бледновато	adv	rule988(adv + овато -> adv)	SFX
выше	adv	повыше	adv	rule993(по + adv -> adv)	PFX
выше	adv	свыше	adv	rule993(с + adv -> adv)	PFX
близко	adv	близенько	adv	rule989(adv + онько -> adv)	SFX
близко	adv	неблизко	adv	rule992(не + adv -> adv)	PFX
прочь	adv	непрочь	adv	rule992(не + adv -> adv)	PFX
прочь	adv	напрочь	adv	rule993(на + adv -> adv)	PFX
сложно	adv	несложно	adv	rule992(не + adv -> adv)	PFX
зрело	adv	незрело	adv	rule992(не + adv -> adv)	PFX
задолго	adv	незадолго	adv	rule992(не + adv -> adv)	PFX
сбалансированно	adv	несбалансированно	adv	rule992(не + adv -> adv)	PFX
обще	adv	вообще	adv	rule993(во + adv -> adv)	PFX
скверно	adv	скверненько	adv	rule989(adv + онько -> adv)	SFX
вредно	adv	невредно	adv	rule992(не + adv -> adv)	PFX
вольно	adv	невольно	adv	rule992(не + adv -> adv)	PFX
вольно	adv	довольно	adv	rule993(до + adv -> adv)	PFX
вольно	adv	повольно	adv	rule993(по + adv -> adv)	PFX
сыто	adv	сытенько	adv	rule989(adv + онько -> adv)	SFX
давно	adv	давненько	adv	rule989(adv + онько -> adv)	SFX
давно	adv	недавно	adv	rule992(не + adv -> adv)	PFX
давно	adv	подавно	adv	rule993(по + adv -> adv)	PFX
минутно	adv	поминутно	adv	rule993(по + adv -> adv)	PFX
почтительно	adv	непочтительно	adv	rule992(не + adv -> adv)	PFX
чутко	adv	нечутко	adv	rule992(не + adv -> adv)	PFX
глухо	adv	глуховато	adv	rule988(adv + овато -> adv)	SFX
глухо	adv	наглухо	adv	rule993(на + adv -> adv)	PFX
тихо	adv	тихенько	adv	rule989(adv + онько -> adv)	SFX
тихо	adv	тихонько	adv	rule989(adv + онько -> adv)	SFX
тихо	adv	тихохонько	adv	rule990(adv + охонько -> adv)	SFX
милосердно	adv	немилосердно	adv	rule992(не + adv -> adv)	PFX
мало	adv	маловато	adv	rule988(adv + овато -> adv)	SFX
мало	adv	маленько	adv	rule989(adv + онько -> adv)	SFX
мало	adv	немало	adv	rule992(не + adv -> adv)	PFX
мало	adv	помалу	adv	rule1022(по + adv + у -> adv)	PFX,SFX
пропорционально	adv	непропорционально	adv	rule992(не + adv -> adv)	PFX
слабо	adv	слабовато	adv	rule988(adv + овато -> adv)	SFX
слабо	adv	неслабо	adv	rule992(не + adv -> adv)	PFX
профессионально	adv	непрофессионально	adv	rule992(не + adv -> adv)	PFX
дальше	adv	подальше	adv	rule993(по + adv -> adv)	PFX
подле	adv	подловато	adv	rule988(adv + овато -> adv)	SFX
подле	adv	подленько	adv	rule989(adv + онько -> adv)	SFX
завтра	adv	послезавтра	noun	rule993(после + adv -> adv)	PFX
завтра	adv	назавтра	adv	rule993(на + adv -> adv)	PFX
завтра	adv	послезавтра	adv	rule993(после + adv -> adv)	PFX
прогредиентно	adv	непрогредиентно	adv	rule992(не + adv -> adv)	PFX
тактично	adv	нетактично	adv	rule992(не + adv -> adv)	PFX
ранее	adv	заранее	adv	rule993(за + adv -> adv)	PFX
смешливо	adv	насмешливо	adv	rule993(на + adv -> adv)	PFX
примитивно	adv	примитивненько	adv	rule989(adv + онько -> adv)	SFX
сносно	adv	несносно	adv	rule992(не + adv -> adv)	PFX
взрыд	adv	навзрыд	adv	rule993(на + adv -> adv)	PFX
зло	adv	незло	adv	rule992(не + adv -> adv)	PFX
зло	adv	назло	adv	rule993(на + adv -> adv)	PFX
даром	adv	недаром	adv	rule992(не + adv -> adv)	PFX
даром	adv	задаром	adv	rule993(за + adv -> adv)	PFX
доброжелательно	adv	недоброжелательно	adv	rule992(не + adv -> adv)	PFX
тошно	adv	дотошно	adv	rule993(до + adv -> adv)	PFX
тошно	adv	истошно	adv	rule993(из + adv -> adv)	PFX
тесно	adv	тесновато	adv	rule988(adv + овато -> adv)	SFX
тесно	adv	тесненько	adv	rule989(adv + онько -> adv)	SFX
вовсе	adv	навовсе	adv	rule993(на + adv -> adv)	PFX
надолго	adv	ненадолго	adv	rule992(не + adv -> adv)	PFX
доле	adv	подоле	adv	rule993(по + adv -> adv)	PFX
прерывно	adv	непрерывно	adv	rule992(не + adv -> adv)	PFX
правдиво	adv	неправдиво	adv	rule992(не + adv -> adv)	PFX
стойко	adv	нестойко	adv	rule992(не + adv -> adv)	PFX
презентабельно	adv	непрезентабельно	adv	rule992(не + adv -> adv)	PFX
вяло	adv	вяловато	adv	rule988(adv + овато -> adv)	SFX
пристойно	adv	непристойно	adv	rule992(не + adv -> adv)	PFX
трудно	adv	трудновато	adv	rule988(adv + овато -> adv)	SFX
порядочно	adv	непорядочно	adv	rule992(не + adv -> adv)	PFX
благозвучно	adv	неблагозвучно	adv	rule992(не + adv -> adv)	PFX
дуром	adv	недуром	adv	rule992(не + adv -> adv)	PFX
принуждённо	adv	непринуждённо	adv	rule992(не + adv -> adv)	PFX
лениво	adv	ленивенько	adv	rule989(adv + онько -> adv)	SFX
противоречиво	adv	непротиворечиво	adv	rule992(не + adv -> adv)	PFX
столь	adv	настоль	adv	rule993(на + adv -> adv)	PFX
решительно	adv	нерешительно	adv	rule992(не + adv -> adv)	PFX
наружи	adv	снаружи	adv	rule993(с + adv -> adv)	PFX
благоустроенно	adv	неблагоустроенно	adv	rule992(не + adv -> adv)	PFX
реально	adv	нереально	adv	rule992(не + adv -> adv)	PFX
намного	adv	ненамного	adv	rule992(не + adv -> adv)	PFX
уловимо	adv	неуловимо	adv	rule992(не + adv -> adv)	PFX
уважительно	adv	неуважительно	adv	rule992(не + adv -> adv)	PFX
грамотно	adv	неграмотно	adv	rule992(не + adv -> adv)	PFX
прихотливо	adv	неприхотливо	adv	rule992(не + adv -> adv)	PFX
далеко	adv	далековато	adv	rule988(adv + овато -> adv)	SFX
далеко	adv	далеконько	adv	rule989(adv + онько -> adv)	SFX
далеко	adv	недалеко	adv	rule992(не + adv -> adv)	PFX
притязательно	adv	непритязательно	adv	rule992(не + adv -> adv)	PFX
явственно	adv	неявственно	adv	rule992(не + adv -> adv)	PFX
весомо	adv	невесомо	adv	rule992(не + adv -> adv)	PFX
престижно	adv	непрестижно	adv	rule992(не + adv -> adv)	PFX
перво	adv	наперво	adv	rule993(на + adv -> adv)	PFX
легитимно	adv	нелегитимно	adv	rule992(не + adv -> adv)	PFX
подло	adv	подловато	adv	rule988(adv + овато -> adv)	SFX
подло	adv	подленько	adv	rule989(adv + онько -> adv)	SFX
совсем	adv	насовсем	adv	rule993(на + adv -> adv)	PFX
мягко	adv	мягковато	adv	rule988(adv + овато -> adv)	SFX
мягко	adv	мягонько	adv	rule989(adv + онько -> adv)	SFX
мягко	adv	мягенько	adv	rule989(adv + онько -> adv)	SFX
правомерно	adv	неправомерно	adv	rule992(не + adv -> adv)	PFX
голодно	adv	голодновато	adv	rule988(adv + овато -> adv)	SFX
голодно	adv	голодненько	adv	rule989(adv + онько -> adv)	SFX
обыкновенно	adv	необыкновенно	adv	rule992(не + adv -> adv)	PFX
мыслимо	adv	немыслимо	adv	rule992(не + adv -> adv)	PFX
красиво	adv	некрасиво	adv	rule992(не + adv -> adv)	PFX
соизмеримо	adv	несоизмеримо	adv	rule992(не + adv -> adv)	PFX
скучно	adv	скучновато	adv	rule988(adv + овато -> adv)	SFX
скучно	adv	нескучно	adv	rule992(не + adv -> adv)	PFX
внятно	adv	невнятно	adv	rule992(не + adv -> adv)	PFX
слепо	adv	слеповато	adv	rule988(adv + овато -> adv)	SFX
педагогично	adv	непедагогично	adv	rule992(не + adv -> adv)	PFX
этично	adv	неэтично	adv	rule992(не + adv -> adv)	PFX
этично	adv	поэтично	adv	rule993(по + adv -> adv)	PFX
аккуратно	adv	аккуратненько	adv	rule989(adv + онько -> adv)	SFX
аккуратно	adv	неаккуратно	adv	rule992(не + adv -> adv)	PFX
немножко	adv	понемножку	adv	rule1022(по + adv + у -> adv)	PFX,SFX
напрасно	adv	занапрасно	adv	rule993(за + adv -> adv)	PFX
напрасно	adv	понапрасну	adv	rule1022(по + adv + у -> adv)	PFX,SFX
силком	adv	насилком	adv	rule993(на + adv -> adv)	PFX
лётом	adv	налётом	adv	rule993(на + adv -> adv)	PFX
подлинно	adv	доподлинно	adv	rule993(до + adv -> adv)	PFX
ныне	adv	доныне	adv	rule993(до + adv -> adv)	PFX
ныне	adv	поныне	adv	rule993(по + adv -> adv)	PFX
ныне	adv	отныне	adv	rule993(от + adv -> adv)	PFX
низко	adv	низковато	adv	rule988(adv + овато -> adv)	SFX
низко	adv	низенько	adv	rule989(adv + онько -> adv)	SFX
дешевле	adv	подешевле	adv	rule993(по + adv -> adv)	PFX
ближе	adv	поближе	adv	rule993(по + adv -> adv)	PFX
одинаково	adv	неодинаково	adv	rule992(не + adv -> adv)	PFX
светло	adv	засветло	adv	rule993(за + adv -> adv)	PFX
членораздельно	adv	нечленораздельно	adv	rule992(не + adv -> adv)	PFX
экономично	adv	неэкономично	adv	rule992(не + adv -> adv)	PFX
быстрее	adv	побыстрее	adv	rule993(по + adv -> adv)	PFX
солидно	adv	несолидно	adv	rule992(не + adv -> adv)	PFX
разительно	adv	заразительно	adv	rule993(за + adv -> adv)	PFX
разительно	adv	поразительно	adv	rule993(по + adv -> adv)	PFX
позволительно	adv	непозволительно	adv	rule992(не + adv -> adv)	PFX
результативно	adv	нерезультативно	adv	rule992(не + adv -> adv)	PFX
стыло	adv	застыло	adv	rule993(за + adv -> adv)	PFX
умело	adv	неумело	adv	rule992(не + adv -> adv)	PFX
обильно	adv	изобильно	adv	rule993(из + adv -> adv)	PFX
искусно	adv	неискусно	adv	rule992(не + adv -> adv)	PFX
круто	adv	крутовато	adv	rule988(adv + овато -> adv)	SFX
круто	adv	крутенько	adv	rule989(adv + онько -> adv)	SFX
позже	adv	попозже	adv	rule993(по + adv -> adv)	PFX
благотворно	adv	неблаготворно	adv	rule992(не + adv -> adv)	PFX
безнадёжно	adv	небезнадёжно	adv	rule992(не + adv -> adv)	PFX
рассудительно	adv	нерассудительно	adv	rule992(не + adv -> adv)	PFX
сменно	adv	посменно	adv	rule993(по + adv -> adv)	PFX
право	adv	неправо	adv	rule992(не + adv -> adv)	PFX
право	adv	направо	adv	rule993(на + adv -> adv)	PFX
спроста	adv	неспроста	adv	rule992(не + adv -> adv)	PFX
серьёзно	adv	несерьёзно	adv	rule992(не + adv -> adv)	PFX
чаще	adv	почаще	adv	rule993(по + adv -> adv)	PFX
послушно	adv	непослушно	adv	rule992(не + adv -> adv)	PFX
эффективно	adv	неэффективно	adv	rule992(не + adv -> adv)	PFX
безобидно	adv	небезобидно	adv	rule992(не + adv -> adv)	PFX
сговорчиво	adv	несговорчиво	adv	rule992(не + adv -> adv)	PFX
обычно	adv	необычно	adv	rule992(не + adv -> adv)	PFX
ладно	adv	ладненько	adv	rule989(adv + онько -> adv)	SFX
ладно	adv	неладно	adv	rule992(не + adv -> adv)	PFX
взаправду	adv	невзаправду	adv	rule992(не + adv -> adv)	PFX
недорого	adv	занедорого	adv	rule993(за + adv -> adv)	PFX
строго	adv	строгонько	adv	rule989(adv + онько -> adv)	SFX
строго	adv	нестрого	adv	rule992(не + adv -> adv)	PFX
строго	adv	настрого	adv	rule993(на + adv -> adv)	PFX
авантажно	adv	неавантажно	adv	rule992(не + adv -> adv)	PFX
осмотрительно	adv	неосмотрительно	adv	rule992(не + adv -> adv)	PFX
нормально	adv	ненормально	adv	rule992(не + adv -> adv)	PFX
живо	adv	живенько	adv	rule989(adv + онько -> adv)	SFX
живо	adv	заживо	adv	rule993(за + adv -> adv)	PFX
комплексно	adv	некомплексно	adv	rule992(не + adv -> adv)	PFX
скоро	adv	скоренько	adv	rule989(adv + онько -> adv)	SFX
скоро	adv	нескоро	adv	rule992(не + adv -> adv)	PFX
скоро	adv	наскоро	adv	rule993(на + adv -> adv)	PFX
милостиво	adv	немилостиво	adv	rule992(не + adv -> adv)	PFX
аппетитно	adv	неаппетитно	adv	rule992(не + adv -> adv)	PFX
дарма	adv	задарма	adv	rule993(за + adv -> adv)	PFX
отчётливо	adv	неотчётливо	adv	rule992(не + adv -> adv)	PFX
очно	adv	заочно	adv	rule993(за + adv -> adv)	PFX
очно	adv	сочно	adv	rule993(с + adv -> adv)	PFX
